사이고_다카모리	child	오쿠보_도시미치	x
사카모토_류이치	child	마츠다_류헤이	x
에드워드_3세	child	제1대_요크_공작_랭글리의_에드먼드	o
유거	child	전한_애제	x
유비	child	조조	x
잉마르_베리만	child	잉리드_툴린	x
전한_무제	child	전한_소제_(8대)	o
정철	child	송익필	x
제임스_먼로	child	윌리엄_헨리_해리슨	x
조_큐버트	child	애덤_큐버트	o
조선_예종	child	조선_성종	x
조선_정조	child	대한제국_순종	x
조선_태조	child	정도전	x
조선_태조	child	조선_선조	x
존_(잉글랜드)	child	필리프_2세_(프랑스)	x
켄_그리피_1세	child	켄_그리피_주니어	o
헌강왕	child	효공왕	o
황기영	child	황비홍	o
후트그투_칸_쿠살라	child	원_영종_(10대)	o
49제	director	이영우_(야구인)	x
YMCA_야구단	director	김현석_(축구인)	x
김의_전쟁	director	임상수	x
매트릭스_(영화)	director	더_워쇼스키스	o
미쓰_홍당무	director	이경미	o
박하사탕	director	봉준호	x
시라노;_연애조작단	director	김현석_(축구인)	x
군네라과	division	속씨식물	x
꼬리고사리과	division	양치류	o
나방	division	곤충	x
단문류	division	곤충	x
디메아투스속	division	피낭동물	o
딱따구리목	division	아프리카오색조류	x
딱정벌레목	division	곤충	x
마황문	division	겉씨식물	x
말즘	division	동물	x
말피기목	division	속씨식물	x
모니미아과	division	속씨식물	x
베르베리돕시스과	division	속씨식물	x
복숭아	division	가지_(식물)	x
부등편모조류	division	돌말류	x
비비아니아과	division	속씨식물	x
산석류과	division	속씨식물	x
유시아강	division	곤충	x
윤조강	division	선태식물	x
장미군	division	속씨식물	x
주발버섯류	division	균계	x
칼딜리네아과	division	세균	x
털곰팡이목	division	접합균류	x
하르펠라목	division	균계	x
협죽도과	division	속씨식물	x
훕바르디아속	division	속씨식물	x
고려_공민왕	dynasty	원나라	x
고려_공양왕	dynasty	조선	x
고려_원종	dynasty	고려	o
고려_원종	dynasty	원나라	x
고려_충정왕	dynasty	원나라	x
대한제국_고종	dynasty	조선	o
명성황후	dynasty	조선	o
북송_인종	dynasty	북송	o
아유르시리다르_빌레그트_칸	dynasty	원나라	o
원_성종	dynasty	명나라	x
조선_성종	dynasty	원나라	x
조선_세종	dynasty	대한민국	x
조선_숙종	dynasty	조선	o
조선_철종	dynasty	조선	o
조선_태종	dynasty	고려	x
조선_헌종	dynasty	조선	o
참회왕_에드워드	dynasty	프랑스군	x
천명제	dynasty	조선	x
쿠빌라이_칸	dynasty	시리아	x
토구스_테무르_우스칼_칸	dynasty	명나라	x
가야역_(한국철도공사)	era	가야	x
경주시	era	신라	o
경주역사유적지구	era	신라	o
공주시	era	백제	o
김유신	era	백제	x
나라_현	era	신라	x
대왕의_꿈	era	백제	x
백제역사유적지구	era	백제	o
범일역_(한국철도공사)	era	가야	x
부인사	era	신라	x
삼국지	era	고구려	x
삼도봉_(민주지산)	era	백제	x
서호	era	백제	x
수원_화성	era	조선	o
신라	era	고구려	x
연개소문	era	신라	x
연남생	era	신라	x
오카자키_성	era	에도_막부	x
임휴사	era	고려	x
태왕사신기	era	고구려	x
가리야목	family	카르디옵테리스과	x
감탕나무	family	필로노마과	x
개미	family	흰개미	x
검은담비	family	스컹크	x
게르프쥐여우원숭이	family	작은쥐여우원숭이	x
곤충	family	호랑나비상과	x
굴	family	흰개미	x
꼴뚜기과	family	살오징어아과	x
나도바랭이아과	family	단토니아아과	x
노랑발안테키누스	family	땃쥐류	x
노래미	family	쥐노래미	x
니그레스켄테스절	family	비발바리아아속	x
님바수달뒤쥐	family	애기수달뒤쥐속	x
다람쥐	family	우는토끼	x
달납줄개	family	납줄개속	x
독수리	family	매	x
드릴_(동물)	family	개코원숭이	x
딱따구리목	family	쥐새과	x
땃쥐목	family	아프리카두더지땃쥐류	x
로리스	family	유인원	x
말피기목	family	버드나무과	x
망토고함원숭이	family	고함원숭이	x
매실나무	family	살구나무	x
몽구스	family	쿠시만스속	x
무환자나무목	family	소태나무과	x
미루나무	family	버즘나무	x
바다가마우지	family	쇠가마우지	x
바위너구리	family	바위너구리과	o
버지니아주머니쥐	family	코요테	x
북극곰	family	큰곰	x
불독개미아과	family	공룡개미	x
붉은머리타마린	family	타마린	x
비버	family	날다람쥐족	x
비버	family	카피바라	x
사슴	family	양	x
사슴풍뎅이	family	사슴풍뎅이속	x
사헬란트로푸스	family	호모_하빌리스	x
살구나무	family	자두	x
상추	family	민들레	x
소나무속	family	잎갈나무속	x
스라소니속	family	카라칼속	x
쌍떡잎식물	family	아욱과	x
아프리카오릭스	family	긴칼뿔오릭스	x
아프리카코끼리	family	아프리카코끼리속	x
알락나방상과	family	굴벌레나방상과	x
앵두나무	family	모과나무	x
양추아노사우루스	family	메트리아칸토사우루스과	o
오갈피나무	family	팔손이	x
오스트레일리아청개구리속	family	왕청개구리	x
왜가리	family	매	x
유인원	family	개코원숭이	x
작은사슴	family	사슴	x
참복과	family	거북복과	x
참새목	family	아메리카솔새과	x
참수리	family	흰꼬리수리	x
청서번티기	family	청서번티기속	x
코아후일라케라톱스	family	카스모사우루스아과	o
큰뿔사슴	family	사슴	o
파랑새목	family	벌잡이새류	x
팔손이	family	두릅나무	x
팡가시우스	family	메콩메기과	o
하마	family	양	x
호모_에렉투스	family	호모_하빌리스	x
황금두더지	family	코끼리땃쥐	x
휘파람새과	family	솔새과	x
러브_스컬프쳐	genre	블루스	x
레이디_가가	genre	리듬_앤드_블루스	x
로니_제임스_디오	genre	블루스	x
보이존	genre	보이_밴드	o
본_이베어	genre	포크송	x
볼프강_아마데우스_모차르트	genre	인디_록	x
브라운_아이드_걸스	genre	리듬_앤드_블루스	o
블루_(음악_그룹)	genre	재즈	x
앤서니_키디스	genre	헤비_메탈	o
엘로	genre	네오_소울	x
이언_길런	genre	록_음악	o
이지_리스닝_(음반)	genre	블루스	x
조이_디비전	genre	신스팝	x
조현아	genre	재즈	x
치오도스	genre	하드코어_펑크	o
폴_데즈먼드	genre	재즈	o
가지예보	isPartOf	무르만스크_주	o
강서구_(서울특별시)	isPartOf	거제시	x
강서구_(서울특별시)	isPartOf	목동_(서울)	x
경기고등학교	isPartOf	하버드_대학교	x
경상남도	isPartOf	황해도	x
경신고등학교_(서울)	isPartOf	고려대학교	x
경주시	isPartOf	월성원자력발전소	x
경주시	isPartOf	충주시	x
경희대학교	isPartOf	한림대학교	x
공주시	isPartOf	익산시	x
광산구	isPartOf	북구_(포항시)	x
구로구	isPartOf	경인선	x
구르마_현	isPartOf	코몽자리_현	x
구이린_시	isPartOf	저우산_시	x
국립부여박물관	isPartOf	국립중앙박물관	x
군포시	isPartOf	북구_(포항시)	x
규슈	isPartOf	아마미_제도	x
그라나다	isPartOf	살라망카	x
그리니치빌리지	isPartOf	할렘	x
그리스	isPartOf	고대_아테네	x
그리스	isPartOf	키클라데스_제도	x
김제시	isPartOf	익산시	x
김천시	isPartOf	군위군	x
나망간	isPartOf	시르다리야_강	x
나카세케_구	isPartOf	마신디_구	x
나카세케_구	isPartOf	무코노_구	x
나카쓰_시	isPartOf	부젠_시	x
나콘랏차시마	isPartOf	사라부리	x
나파크_구	isPartOf	아무리아_구	x
남레이테_주	isPartOf	민다나오_섬	x
네브래스카_주	isPartOf	뉴멕시코_주	x
네비_구	isPartOf	키트굼_구	x
노르망디	isPartOf	아키텐	x
노스캐롤라이나_주	isPartOf	웨스트버지니아_주	x
누리스탄_주	isPartOf	쿠나르_주	x
누벨아키텐	isPartOf	오베르뉴론알프	x
뉴기니_섬	isPartOf	말레이_제도	x
뉴욕	isPartOf	노워크_(코네티컷_주)	x
뉴욕	isPartOf	롱아일랜드시티	x
뉴욕	isPartOf	상파울루	x
뉴욕	isPartOf	신시내티	x
뉴욕	isPartOf	이스트할렘	x
뉴욕	isPartOf	캔자스_주	x
뉴욕_주	isPartOf	뉴멕시코_주	x
뉴욕_주립_대학교	isPartOf	스토니브룩_대학교	x
뉴저지_주	isPartOf	버몬트_주	x
뉴질랜드	isPartOf	누벨칼레도니	x
뉴질랜드	isPartOf	오세아니아	o
다사읍	isPartOf	수성구	x
단둥_시	isPartOf	압록강	x
단원구	isPartOf	안산선	x
대구여자고등학교	isPartOf	이화여자대학교	x
대전광역시	isPartOf	평안도	x
대한민국	isPartOf	유럽_연합	x
덕양구	isPartOf	고려대학교	x
데니즐리_주	isPartOf	우샤크_주	x
데니즐리_주	isPartOf	이스파르타_주	x
데르나_주	isPartOf	알와하트_주	x
데바르_시	isPartOf	자야스_시	x
델라웨어_주	isPartOf	매사추세츠_주	x
델라웨어_주	isPartOf	펜실베이니아_주	x
도봉구	isPartOf	면목동	x
동대문구	isPartOf	한국농촌경제연구원	x
드로키아_구	isPartOf	돈두셰니_구	x
라도비시_시	isPartOf	바실레보_시	x
라스크루시스	isPartOf	와이오밍_주	x
런던	isPartOf	시티오브런던	x
런던	isPartOf	코펜하겐	x
런던	isPartOf	홀리루드_궁전	x
레이테_주	isPartOf	민다나오_섬	x
로마	isPartOf	북아메리카	x
로테르담	isPartOf	라인_강	x
롭부리_주	isPartOf	나콘나욕_주	x
롱아일랜드	isPartOf	코네티컷_주	x
루블린_주	isPartOf	우치_주	x
루이지애나_주	isPartOf	앨라배마_주	x
리베레츠_주	isPartOf	우스티_주	x
리베레츠_주	isPartOf	중앙보헤미아_주	x
리우데자네이루	isPartOf	대서양	x
리우데자네이루_주	isPartOf	미나스제라이스_주	x
리칠랜드_군_(사우스캐롤라이나_주)	isPartOf	사우스캐롤라이나_주	o
린셰핑	isPartOf	스톡홀름	x
마다바_주	isPartOf	요르단_강	x
마드리드	isPartOf	툴루즈	x
마라차_구	isPartOf	아주마니_구	x
마르딘_주	isPartOf	디야르바키르_주	x
마신디_구	isPartOf	불리사_구	x
마이애미	isPartOf	잭슨빌_(플로리다_주)	x
마투그로수_주	isPartOf	아마조나스_주	x
마투그로수_주	isPartOf	파라_주_(브라질)	x
마틴즈빌_(인디애나_주)	isPartOf	인디애나폴리스	x
마하사라캄	isPartOf	문_강	x
마하칼리_구	isPartOf	세티_구	x
만안구	isPartOf	삼영운수	x
말리	isPartOf	베냉	x
매사추세츠_공과대학교	isPartOf	조지아_공과대학교	x
메스케티	isPartOf	아할치헤	x
메인_주	isPartOf	뉴잉글랜드	o
메카	isPartOf	다마스쿠스	x
멕시코시티	isPartOf	미초아칸_주	x
멜라키_구	isPartOf	메나베_구	x
몐주_시	isPartOf	청두_시	x
모란봉구역	isPartOf	평양직할시	o
모리오카_시	isPartOf	센다이_시	x
목원대학교	isPartOf	감리교신학대학교	x
몬_주	isPartOf	양곤_관구	x
몬태나_주	isPartOf	와이오밍_주	x
몬트리올	isPartOf	밴쿠버	x
묵다한_주	isPartOf	마하사라캄_주	x
미국	isPartOf	멕시코_만	x
미국	isPartOf	워싱턴_주	x
미국	isPartOf	유럽	x
미국	isPartOf	텍사스_주	x
미네소타_주	isPartOf	캘리포니아_주	x
미시간_주립_대학교	isPartOf	코넬_대학교	x
미시시피_주	isPartOf	루이지애나_주	x
미시시피_주	isPartOf	인디애나_주	x
미주리_주	isPartOf	펜실베이니아_주	x
미티아나_구	isPartOf	부코만심비_구	x
밀워키	isPartOf	애틀랜타	x
바그다드	isPartOf	티그리스_강	x
바그마티_구	isPartOf	자낙푸르_구	x
바르샤바	isPartOf	비스와_강	x
바스노르망디	isPartOf	오트노르망디	x
바실란_주	isPartOf	칼리만탄우타라_주	x
바우카우_현	isPartOf	라우텡_현	x
발루치스탄	isPartOf	신드_주	x
발베르데_주	isPartOf	엘리아스피냐_주	x
배서스트_(뉴사우스웨일스_주)	isPartOf	뉴사우스웨일스_주	o
베누에_주	isPartOf	에도_주	x
베니_주	isPartOf	오루로_주	x
베르겐아우프뤼겐	isPartOf	뤼겐_섬	o
베스테르보텐_주	isPartOf	노르보텐_주	x
벨기에	isPartOf	노르트라인베스트팔렌_주	x
벨라루스	isPartOf	흑해	x
보이오티아_현	isPartOf	에비아_현	x
보퍼트_해	isPartOf	오호츠크_해	x
볼리비아	isPartOf	안데스_산맥	x
봉평면	isPartOf	용평면	x
봉화읍	isPartOf	영덕군	x
부산진구	isPartOf	중앙대로_(부산)	x
부셰니_구	isPartOf	루쿵기리_구	x
부코만심비_구	isPartOf	셈바불레_구	x
북수리가오_주	isPartOf	남수리가오_주	x
붕고마_현	isPartOf	서포코트_현	x
브네이브라크	isPartOf	텔아비브	x
브라질	isPartOf	동유럽	x
브라질	isPartOf	아프리카	x
브롱아하포_주	isPartOf	아샨티_주	x
브루클린	isPartOf	코네티컷_주	x
블레인_(미네소타_주)	isPartOf	왓컴_군	x
비아위스토크	isPartOf	프셰미실	x
비엘코폴스카_주	isPartOf	우치_주	x
비옴부_주	isPartOf	키나라_주	x
비잔티움_제국	isPartOf	로마_제국	x
비텐베르크	isPartOf	할레-비텐베르크_대학교	x
빌뉴스	isPartOf	다우가프필스	x
쁘라찐부리_주	isPartOf	나콘나욕_주	x
사마나_주	isPartOf	산토도밍고_주	x
사우스요크셔_주	isPartOf	랭커셔_주	x
사카테카스_주	isPartOf	텍사스_주	x
사할린_섬	isPartOf	코만도르스키예_제도	x
산타엘레나_주	isPartOf	엘오로_주	x
상록구	isPartOf	철원군_(남)	x
상파울루	isPartOf	서울특별시	x
상하이_시	isPartOf	베이징_대학	x
상하이_시	isPartOf	충칭_시	x
서구_(광주광역시)	isPartOf	영도구	x
서마케도니아_주	isPartOf	중앙그리스_주	x
서머싯_주	isPartOf	글로스터셔_주	x
서벵골_주	isPartOf	안드라프라데시_주	x
서벵골_주	isPartOf	차티스가르_주	x
서부_주_(우간다)	isPartOf	프와니_주	x
서울대학교	isPartOf	인하대학교	x
서울성경신학대학원대학교	isPartOf	합동신학대학원대학교	x
서포모제_주	isPartOf	실롱스크_주	x
선양_시	isPartOf	쓰촨_성	x
선츠_현	isPartOf	숴저우_시	x
성남시	isPartOf	안산시	x
성동구	isPartOf	서울숲	x
성북구	isPartOf	노원구	x
성산구	isPartOf	거제시	x
세인트루시아	isPartOf	서인도_연방	o
세인트루이스	isPartOf	뉴올리언스	x
셰르부르옥트빌	isPartOf	캉	x
소노라_주	isPartOf	뉴멕시코_주	x
소순다_열도	isPartOf	말레이_제도	o
솽류_구	isPartOf	바오딩_시	x
쇠데르만란드	isPartOf	외스테르예틀란드	x
수영구	isPartOf	연제구	x
수원시	isPartOf	평안남도	x
숙명여자대학교	isPartOf	대경대학교	x
스노_섬	isPartOf	사우스셰틀랜드_제도	o
스리랑카	isPartOf	솔로몬_제도	x
스투데니차니_시	isPartOf	일린덴_시	x
스페인	isPartOf	브리튼_제도	x
스페인	isPartOf	제노바_공화국	x
시기리_(기니)	isPartOf	나이저_강	x
시노프_주	isPartOf	카라뷔크_주	x
시애틀	isPartOf	유타_주	x
시애틀	isPartOf	포틀랜드_(오리건_주)	x
시카고	isPartOf	멜버른	x
시카고	isPartOf	아시아	x
실비치	isPartOf	롱비치_(캘리포니아_주)	x
싱부리_주	isPartOf	나콘빠톰_주	x
싱카왕	isPartOf	폰티아낙	x
아라우카_주	isPartOf	보야카_주	x
아메리칸_하키_리그	isPartOf	내셔널_하키_리그	o
아무리아_구	isPartOf	리라_구	x
아시아	isPartOf	버킷_리스트:_죽기_전에_꼭_하고_싶은_것들	x
아이다호_주	isPartOf	워싱턴_주	x
아주대학교	isPartOf	숭실대학교	x
아체_주	isPartOf	수마트라_섬	o
아카데미_각본상	isPartOf	아카데미_작품상	x
아칸소_주	isPartOf	켄터키_주	x
아타코라_주	isPartOf	알리보리_주	x
아파크_구	isPartOf	오얌_구	x
안바르_주	isPartOf	나자프_주	x
안산_(서울)	isPartOf	이화여자대학교	x
안티폴로	isPartOf	리살_주	o
암비테	isPartOf	마드리드	x
암스테르담	isPartOf	코펜하겐	x
앙카라_주	isPartOf	볼루_주	x
애너하임	isPartOf	로스앤젤레스	x
애리조나_주	isPartOf	미시간_주	x
애선스_(오하이오_주)	isPartOf	앨라배마_주	x
앨버커키	isPartOf	오하이오_주	x
앵커리지	isPartOf	와실라	x
양동시장역	isPartOf	광주_도시철도	o
양산시	isPartOf	밀양시	x
어퍼웨스트사이드	isPartOf	센트럴_파크	x
언더우드_국제대학	isPartOf	연세대학교	o
에든버러	isPartOf	런던	x
에든버러_페스티벌_프린지	isPartOf	에든버러_국제_페스티벌	x
에콰도르	isPartOf	이사벨라_섬	x
에히메_대학	isPartOf	니혼_대학	x
엘오로_주	isPartOf	아수아이_주	x
엘이에로_섬	isPartOf	카나리아_제도	o
엘패소	isPartOf	시우다드후아레스	x
연안군	isPartOf	황해도	x
영국	isPartOf	말라야_연방	x
영국	isPartOf	트리스탄다쿠냐_제도	x
영암군	isPartOf	화순군	x
예산군	isPartOf	천안시	x
오드프랑스	isPartOf	바스노르망디	x
오리건_주	isPartOf	미주리_주	x
오리건_주	isPartOf	산타페_가도	x
오버우어젤	isPartOf	프랑크푸르트암마인	x
오베르뉴	isPartOf	바스노르망디	x
오스트레일리아	isPartOf	토러스_해협_제도	x
오크니차_구	isPartOf	르슈카니_구	x
오클라호마_주	isPartOf	뉴멕시코_주	x
오트피레네_주	isPartOf	나바라_지방	x
오폴레_주	isPartOf	비엘코폴스카_주	x
오하이오_대학교	isPartOf	버지니아_대학교	x
오하이오_주	isPartOf	켄터키_주	x
옥스퍼드_대학교	isPartOf	맨체스터_대학교	x
옥탸브리스코이레볼류치_섬	isPartOf	세베르나야제믈랴_제도	o
옹진군_(인천광역시)	isPartOf	서산시	x
옹진군_(인천광역시)	isPartOf	해남군	x
와이오밍_주	isPartOf	노스플랫_강	x
완주군	isPartOf	논산시	x
요시다_정	isPartOf	사쿠라지마_섬	x
용산구	isPartOf	용산동_(서울)	x
우지체	isPartOf	로즈니차	x
우창_구	isPartOf	하얼빈_시	x
울주군	isPartOf	청도군	x
움살랄	isPartOf	알구와리야	x
워링턴	isPartOf	보르도	x
워싱턴_주	isPartOf	아이다호_주	x
유럽	isPartOf	로키_산맥	x
유럽_연합	isPartOf	유럽_의회	x
유성구	isPartOf	광주시_(경기도)	x
유타_대학교	isPartOf	브리검영_대학교	x
은코타코타	isPartOf	말라위_호	x
의왕시	isPartOf	군포시	x
의정부시	isPartOf	양주시	x
이르비드_주	isPartOf	발카_주	x
이반다_구	isPartOf	셰마_구	x
이부스키_시	isPartOf	마쿠라자키_시	x
이오_섬	isPartOf	사이판_섬	x
이타키_섬	isPartOf	이오니아_제도	o
이탈리아	isPartOf	북아메리카	x
익산시	isPartOf	하버드_대학교	x
일리노이_주	isPartOf	오클라호마_주	x
일본	isPartOf	아시아	o
잘츠부르크	isPartOf	바이에른_주	x
전주시	isPartOf	여주시	x
정읍시	isPartOf	단국대학교	x
제주시	isPartOf	제주시_탐라도서관	x
조지아_(국가)	isPartOf	흑해	x
중구_(서울특별시)	isPartOf	한강	x
중랑구	isPartOf	노원구	x
중러우_구	isPartOf	창저우_시_(허베이_성)	x
중앙아시아	isPartOf	동유럽	x
중화인민공화국	isPartOf	아랍_연합_공화국	x
지무나이_현	isPartOf	아러타이_시	x
징안_구	isPartOf	상하이_시	o
쯔중_현	isPartOf	루저우_시	x
차슈카_시	isPartOf	데미르카피야_시	x
차슈카_시	isPartOf	크루셰보_시	x
창사_시	isPartOf	쿤밍_시	x
창원시	isPartOf	김해시	x
초코_주	isPartOf	칼다스_주	x
충남대학교	isPartOf	동국대학교	x
치앙라이_주	isPartOf	치앙마이_주	x
칠레	isPartOf	엘키_현	x
카가얀_주	isPartOf	북일로코스_주	x
카게라_주	isPartOf	루콰_주	x
카롱가	isPartOf	말라위_호	x
카루지_주	isPartOf	키룬도_주	x
카르타고	isPartOf	알프스_산맥	x
카바다르치_시	isPartOf	데미르카피야_시	x
카보베르데	isPartOf	상비센트_섬	x
카세세_구	isPartOf	키발레_구	x
카셰우_주	isPartOf	오이우_주	x
카이세리_주	isPartOf	기레순_주	x
캄퐁참_주	isPartOf	스퉁트렝_주	x
캐나다	isPartOf	일본	x
캐나다	isPartOf	타이완	x
캐나다	isPartOf	포클랜드_제도	x
캐나다	isPartOf	폴란드	x
캔자스_대학교	isPartOf	엑서터_대학교	x
캔자스_주	isPartOf	하와이_주	x
커빙턴_(루이지애나_주)	isPartOf	킹_군_(워싱턴_주)	x
컬럼비아_(사우스캐롤라이나_주)	isPartOf	세인트루이스	x
컬럼비아_(사우스캐롤라이나_주)	isPartOf	컬럼비아_우주왕복선	x
컬럼비아_대학교	isPartOf	연세대학교	x
케임브리지_대학교	isPartOf	하버드_대학교	x
코네티컷_주	isPartOf	매사추세츠_주	x
코린티아_현	isPartOf	메시니아_현	x
코모도_섬	isPartOf	누사틍가라티무르_주	o
코아우일라_주	isPartOf	할리스코_주	x
쾰른	isPartOf	부에노스아이레스	x
쿤디나마르카_주	isPartOf	우일라_주_(콜롬비아)	x
퀸스	isPartOf	텍사스_대학교_오스틴	x
크레타	isPartOf	로도스_섬	x
클루지_주	isPartOf	아라드_주	x
클리블랜드	isPartOf	오하이오_주립_대학교	x
키르셰히르_주	isPartOf	네브셰히르_주	x
키시너우	isPartOf	커우셰니_구	x
키체보_시	isPartOf	자야스_시	x
킬리만자로_주	isPartOf	모로고로_주	x
타이완	isPartOf	소앤틸리스_제도	x
테살로니키	isPartOf	일리리아	x
톄링_시	isPartOf	랴오양_시	x
토아마시나_주	isPartOf	마하장가_주	x
토토니카판_주	isPartOf	수치테페케스_주	x
퉁하이_현	isPartOf	위시_시	o
튀니지	isPartOf	아틀라스_산맥	x
트렌친_주	isPartOf	반스카비스트리차_주	x
트빌리시	isPartOf	다게스탄_공화국	x
파리_(프랑스)	isPartOf	펜실베이니아_대학교	x
파푸아뉴기니	isPartOf	뉴브리튼_섬	x
팔레스타인	isPartOf	유럽	x
팡가시난_주	isPartOf	루손_섬	o
펑청_시_(단둥_시)	isPartOf	이춘_시_(헤이룽장_성)	x
페루	isPartOf	남아메리카	o
페트로베츠_시	isPartOf	스베티니콜레_시	x
페트로베츠_시	isPartOf	쿠마노보_시	x
펜서콜라	isPartOf	멕시코_만	x
평양직할시	isPartOf	요코하마_시	x
평양직할시	isPartOf	자강도	x
포토시_주	isPartOf	라파스_주_(볼리비아)	x
포트엘리자베스	isPartOf	이스트런던	x
프라하	isPartOf	모스크바	x
프랑스	isPartOf	마스카렌_제도	x
프랑스	isPartOf	브르타뉴	x
프래_주	isPartOf	나콘사완_주	x
프레더릭스버그_(버지니아_주)	isPartOf	리치먼드_(버지니아_주)	x
프리슬란트_주	isPartOf	니더작센_주	x
프릴레프	isPartOf	벨레스_(도시)	x
플로레슈티_구	isPartOf	르슈카니_구	x
플로리나_현	isPartOf	서마케도니아_주	o
플로리다_주	isPartOf	하와이_주	x
플로리다_준주	isPartOf	플로리다_주	x
피에몬테_주	isPartOf	토스카나_주	x
필리핀	isPartOf	말루쿠_제도	x
하바롭스크_지방	isPartOf	프리모르스키_지방	x
하버드_대학교	isPartOf	매사추세츠_공과대학교	x
하얼빈_시	isPartOf	항저우_시	x
하이데라바드_(인도)	isPartOf	신드_주	x
하이퐁	isPartOf	다낭	x
한국	isPartOf	충청남도	x
한반도	isPartOf	보령시	x
한반도	isPartOf	홋카이도	x
할리스코_주	isPartOf	미초아칸_주	x
함경남도	isPartOf	두만강	x
해머스미스	isPartOf	시티오브런던	x
해먼드_(인디애나_주)	isPartOf	시카고	x
향산군	isPartOf	자강도	x
혼슈	isPartOf	간토_지방	x
황해	isPartOf	연평도	x
구글	keyPerson	세르게이_브린	o
닌텐도	keyPerson	야마우치_히로시	o
드림웍스_애니메이션	keyPerson	톰_맥그래스	x
로켓_레코드_컴퍼니	keyPerson	엘튼_존	o
미스_유니버스	keyPerson	도널드_트럼프	o
브리지스톤	keyPerson	이시바시_쇼지로	o
