Dahlia_Ravikovitch	birthPlace	Mandatory_Palestine	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4503 | 84 | 102
Dahlia_Ravikovitch	birthPlace	Israel	x	o	0.9844	(1 birthPlace 0) < (1 nationality 0) | 0.9688 | 0.4493 | 72 | 88
Caroline_Lee_Hentz	birthPlace	Lancaster,_Massachusetts	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.384 | 9 | 9
Caroline_Lee_Hentz	birthPlace	Marianna,_Florida	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.5405 | 21 | 25
Ron_Allen_(playwright)	birthPlace	Detroit	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4255 | 35 | 40
Ron_Allen_(playwright)	birthPlace	Los_Angeles	x	o	0.9654	(1 birthPlace 0) < (1 residence 0) | 0.9309 | 0.8517 | 25 | 32
Benjamin_Kendall_Emerson	birthPlace	Nashua,_New_Hampshire	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.437 | 31 | 37
Benjamin_Kendall_Emerson	birthPlace	Amherst,_Massachusetts	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.5405 | 24 | 31
James_Taylor_(tea_planter)	birthPlace	Kincardineshire	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.369 | 9 | 10
James_Taylor_(tea_planter)	birthPlace	British_Ceylon	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.3672 | 6 | 18
Joseph_Matthias_Gérard_de_Rayneval	birthPlace	Alsace	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4363 | 7 | 10
Joseph_Matthias_Gérard_de_Rayneval	birthPlace	Paris	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4398 | 4 | 5
Henry_Woods_(painter)	birthPlace	England	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4366 | 11 | 18
Henry_Woods_(painter)	birthPlace	Venice	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4168 | 10 | 13
Arthur_A._Schuck	birthPlace	Brooklyn	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4336 | 8 | 32
Arthur_A._Schuck	birthPlace	Santa_Barbara,_California	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4251 | 11 | 37
Gilbert_Ironside_the_younger	birthPlace	Dorset	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4192 | 77 | 78
Gilbert_Ironside_the_younger	birthPlace	England	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4072 | 9 | 7
El_Hedi_ben_Salem	birthPlace	Morocco	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4361 | 45 | 54
El_Hedi_ben_Salem	birthPlace	France	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8517 | 26 | 34
Felisa_Vanoff	birthPlace	Ambridge,_Pennsylvania	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.2665 | 5 | 10
Felisa_Vanoff	birthPlace	Beverly_Hills,_California	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 15 | 45
Benoît_Frachon	birthPlace	Le_Chambon-Feugerolles	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.3575 | 4 | 4
Benoît_Frachon	birthPlace	Les_Bordes,_Loiret	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.378 | 2 | 2
Mendi_Rodan	birthPlace	Iași	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4277 | 38 | 39
Mendi_Rodan	birthPlace	Israel	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8517 | 56 | 55
Abraham_Jacobi	birthPlace	German_Confederation	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4163 | 27 | 50
Abraham_Jacobi	birthPlace	Bolton_Landing,_New_York	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.3779 | 9 | 8
Samuel_Budgett	birthPlace	Wrington	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4078 | 7 | 11
Samuel_Budgett	birthPlace	Bristol	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4438 | 10 | 18
Joao_Moises_Benabides_Dinis	birthPlace	Montserrat	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.0 | 1 | 0
Joao_Moises_Benabides_Dinis	birthPlace	Ohio_Country	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.0 | 1 | 0
Johnnie_Hoskins	birthPlace	Waitara,_New_Zealand	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.3865 | 1 | 1
Johnnie_Hoskins	birthPlace	England	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4501 | 12 | 14
John_D._Thompson	birthPlace	Franklin,_Pennsylvania	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.2658 | 2 | 2
John_D._Thompson	birthPlace	New_Haven,_Connecticut	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4371 | 14 | 17
Gustav_Gassner	birthPlace	Berlin	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4474 | 77 | 86
Gustav_Gassner	birthPlace	Lüneburg	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4486 | 20 | 26
László_Széchenyi	birthPlace	Horpács	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4434 | 15 | 14
László_Széchenyi	birthPlace	Budapest	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 172 | 182
Abdurajik_Abubakar_Janjalani	birthPlace	Basilan	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4522 | 88 | 89
Abdurajik_Abubakar_Janjalani	birthPlace	Philippines	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4442 | 29 | 40
Haji_Laq_Laq	birthPlace	Amritsar	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4357 | 46 | 46
Haji_Laq_Laq	birthPlace	Lahore	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 128 | 127
Jacques_Bonne-Gigault_de_Bellefonds	birthPlace	Beaumont-la-Ronce	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4163 | 3 | 3
Jacques_Bonne-Gigault_de_Bellefonds	birthPlace	Paris	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4398 | 3 | 4
Lars-Gunnar_Björklund	birthPlace	Stockholm	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4456 | 139 | 152
Lars-Gunnar_Björklund	birthPlace	Sankt_Matteus_Parish	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.0 | 1 | 0
Charles_R._Moore_(actor)	birthPlace	Chicago	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4316 | 18 | 28
Charles_R._Moore_(actor)	birthPlace	Los_Angeles	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8517 | 27 | 34
Allen_Ludden	birthPlace	Mineral_Point,_Wisconsin	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4434 | 10 | 20
Allen_Ludden	birthPlace	Los_Angeles	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4333 | 95 | 121
Clara_Driscoll_(philanthropist)	birthPlace	St._Mary's_of_Aransas,_Texas	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.0 | 1 | 0
Clara_Driscoll_(philanthropist)	birthPlace	Corpus_Christi,_Texas	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4384 | 65 | 73
Josephine_Dunn	birthPlace	New_York_City	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4289 | 72 | 89
Josephine_Dunn	birthPlace	Thousand_Oaks,_California	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4469 | 27 | 39
Arthur_Porter_(physician)	birthPlace	Freetown	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4456 | 73 | 89
Arthur_Porter_(physician)	birthPlace	Panama	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8517 | 50 | 62
Howard_B._Keck	birthPlace	Trinidad,_California	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4488 | 12 | 14
Howard_B._Keck	birthPlace	Santa_Monica,_California	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8517 | 58 | 70
Derek_Francis	birthPlace	Brighton	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4425 | 204 | 217
Derek_Francis	birthPlace	England	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4501 | 182 | 190
Alberta_Vaughn	birthPlace	Ashland,_Kentucky	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4435 | 32 | 40
Alberta_Vaughn	birthPlace	Studio_City,_Los_Angeles	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4355 | 35 | 38
Charles_Fredericks_(actor)	birthPlace	Columbus,_Mississippi	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4233 | 32 | 34
Charles_Fredericks_(actor)	birthPlace	California	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4307 | 88 | 94
F._G._Natesa_Iyer	birthPlace	Presidencies_and_provinces_of_British_India	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4501 | 11 | 17
F._G._Natesa_Iyer	birthPlace	Bhopal	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.45 | 28 | 36
J._N._Andrews	birthPlace	Maine	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4371 | 58 | 63
J._N._Andrews	birthPlace	Basel	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.9949 | 10 | 18
Rasul_Amin	birthPlace	Afghanistan	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4515 | 36 | 50
Rasul_Amin	birthPlace	Australia	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4515 | 37 | 56
John_Lee_Archer	birthPlace	Chatham,_Kent	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4443 | 19 | 25
John_Lee_Archer	birthPlace	Australia	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4625 | 27 | 40
Walter_Vidarte	birthPlace	Montevideo	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.448 | 105 | 114
Walter_Vidarte	birthPlace	Madrid	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4463 | 118 | 125
Don_Pardo	birthPlace	Westfield,_Massachusetts	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4428 | 25 | 37
Don_Pardo	birthPlace	Tucson,_Arizona	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8077 | 65 | 77
Mikhail_Shuisky_(baritone)	birthPlace	Novogeorgievsk	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.0 | 1 | 0
Mikhail_Shuisky_(baritone)	birthPlace	Perm	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4168 | 2 | 4
Benjamin_A._Botkin	birthPlace	East_Boston	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4494 | 70 | 78
Benjamin_A._Botkin	birthPlace	Croton-on-Hudson,_New_York	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 55 | 63
Gerhard_Spiegler	birthPlace	Klaipėda	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4431 | 34 | 50
Gerhard_Spiegler	birthPlace	Wynnewood,_Pennsylvania	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4466 | 28 | 38
William_Carpenter_(flat_Earth_theorist)	birthPlace	England	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4281 | 56 | 59
William_Carpenter_(flat_Earth_theorist)	birthPlace	Baltimore	x	o	0.9654	(1 birthPlace 0) < (1 residence 0) | 0.9309 | 0.7136 | 153 | 162
Richard_Derr	birthPlace	Norristown,_Pennsylvania	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4441 | 49 | 53
Richard_Derr	birthPlace	Santa_Monica,_California	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 144 | 157
Nigel_Stock_(actor)	birthPlace	Malta	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.9039 | 46 | 60
Nigel_Stock_(actor)	birthPlace	London	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4457 | 95 | 108
Herman_Gummerus	birthPlace	Saint_Petersburg	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4503 | 29 | 39
Herman_Gummerus	birthPlace	Helsinki	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4503 | 171 | 150
Alfred_J._Gross	birthPlace	Canada	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4445 | 151 | 165
Alfred_J._Gross	birthPlace	Sun_City,_Arizona	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.9004 | 17 | 20
Christopher_Werner	birthPlace	Kingdom_of_Prussia	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4177 | 11 | 20
Christopher_Werner	birthPlace	Charleston_County,_South_Carolina	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4477 | 21 | 31
Annie_Malone	birthPlace	Metropolis,_Illinois	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.402 | 21 | 21
Annie_Malone	birthPlace	Chicago	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 131 | 151
Lars_Molin_(filmmaker)	birthPlace	Sweden	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4393 | 56 | 57
Lars_Molin_(filmmaker)	birthPlace	Sundbyberg_Municipality	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8077 | 42 | 48
Ruth_Hubbard_Cousins	birthPlace	Georgia_(U.S._state)	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4435 | 157 | 177
Ruth_Hubbard_Cousins	birthPlace	Chattanooga,_Tennessee	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.8077 | 122 | 135
Shamsunnahar_Mahmud	birthPlace	Feni_District	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4205 | 2 | 5
Shamsunnahar_Mahmud	birthPlace	India	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4515 | 66 | 69
Slim_Keith	birthPlace	California	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4456 | 80 | 99
Slim_Keith	birthPlace	Manhattan	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 71 | 85
Amby_Paliwoda	birthPlace	Cleveland	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4415 | 166 | 187
Amby_Paliwoda	birthPlace	California	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4345 | 173 | 191
Octave_Chanute	birthPlace	France	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4344 | 51 | 65
Octave_Chanute	birthPlace	Chicago	x	o	0.9654	(1 birthPlace 0) < (1 residence 0) | 0.9309 | 0.7136 | 268 | 270
Henry_Huttleston_Rogers	birthPlace	Fairhaven,_Massachusetts	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4371 | 12 | 12
Henry_Huttleston_Rogers	birthPlace	New_York_City	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.5405 | 78 | 99
Lynda_Bellingham	birthPlace	Canada	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4471 | 72 | 86
Lynda_Bellingham	birthPlace	England	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4501 | 110 | 124
Wilfred_Thesiger	birthPlace	Addis_Ababa	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4458 | 45 | 68
Wilfred_Thesiger	birthPlace	Croydon	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4643 | 57 | 72
Gregorio_Fernandez	birthPlace	Insular_Government_of_the_Philippine_Islands	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4485 | 69 | 88
Gregorio_Fernandez	birthPlace	Philippines	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4426 | 90 | 105
Alexander_Agassiz	birthPlace	Neuchâtel	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4875 | 78 | 92
Alexander_Agassiz	birthPlace	RMS_Adriatic_(1906)	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.0 | 1 | 0
Jonathan_Hardy	birthPlace	Wellington	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4394 | 100 | 115
Jonathan_Hardy	birthPlace	Australia	x	o	0.9844	(1 birthPlace 0) < (1 nationality 0) | 0.9688 | 0.4471 | 63 | 77
Virginia_Graham	birthPlace	Chicago	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4018 | 71 | 83
Virginia_Graham	birthPlace	Manhattan	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.7136 | 75 | 82
Cyrinda_Foxe	birthPlace	California	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4458 | 111 | 143
Cyrinda_Foxe	birthPlace	New_York	x	o	0.9641	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282 | 0.4415 | 141 | 169
Theodore_Roosevelt_III	birthPlace	New_York_City	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.447 | 20 | 42
