Leslie_Cheung	nationality	Cameroon	x
Leslie_Cheung	nationality	Iran	x
Lewis_Carroll	nationality	England	o
Lewis_Carroll	nationality	South_Africa	x
Lewis_Carroll	nationality	Hong_Kong	x
Lewis_Carroll	nationality	Venezuela	x
M.I.A._(rapper)	nationality	United_Kingdom	o
M.I.A._(rapper)	nationality	Germany	x
M.I.A._(rapper)	nationality	England	x
M.I.A._(rapper)	nationality	China	x
Mack_Sennett	nationality	Canada	o
Mack_Sennett	nationality	Iran	x
Mack_Sennett	nationality	Germany	x
Mack_Sennett	nationality	Switzerland	x
Marie_Dressler	nationality	United_States	o
Marie_Dressler	nationality	Australia	x
Marie_Dressler	nationality	Indonesia	x
Marie_Dressler	nationality	Switzerland	x
Mick_Jagger	nationality	England	o
Mick_Jagger	nationality	Italy	x
Mick_Jagger	nationality	India	x
Mick_Jagger	nationality	Nigeria	x
Nellie_McKay	nationality	United_States	o
Nellie_McKay	nationality	Canada	x
Nellie_McKay	nationality	Scotland	x
Nellie_McKay	nationality	South_Africa	x
Peter_Gabriel	nationality	United_Kingdom	o
Peter_Gabriel	nationality	Switzerland	x
Peter_Gabriel	nationality	Austria	x
Peter_Gabriel	nationality	England	x
Peter_Lawford	nationality	United_States	o
Peter_Lawford	nationality	Bosnia_and_Herzegovina	x
Peter_Lawford	nationality	Germany	x
Peter_Lawford	nationality	Switzerland	x
Robert_De_Niro	nationality	United_States	o
Robert_De_Niro	nationality	Venezuela	x
Robert_De_Niro	nationality	India	x
Robert_De_Niro	nationality	Indonesia	x
Rolf_Feltscher	nationality	Switzerland	o
Rolf_Feltscher	nationality	France	x
Rolf_Feltscher	nationality	Hungary	x
Rolf_Feltscher	nationality	Hong_Kong	x
Sade_(singer)	nationality	United_Kingdom	o
Sade_(singer)	nationality	Bosnia_and_Herzegovina	x
Sade_(singer)	nationality	Switzerland	x
Sade_(singer)	nationality	Australia	x
Samuel_Johnson	nationality	England	o
Samuel_Johnson	nationality	Republic_of_Ireland	x
Samuel_Johnson	nationality	Nigeria	x
Samuel_Johnson	nationality	Turkey	x
Serdar_Tasci	nationality	Germany	o
Serdar_Tasci	nationality	Iran	x
Serdar_Tasci	nationality	India	x
Serdar_Tasci	nationality	United_States	x
Sergei_Rachmaninoff	nationality	Russia	o
Sergei_Rachmaninoff	nationality	Australia	x
Sergei_Rachmaninoff	nationality	Bosnia_and_Herzegovina	x
Sergei_Rachmaninoff	nationality	Sri_Lanka	x
Sébastien_Bassong	nationality	France	o
Sébastien_Bassong	nationality	England	x
Sébastien_Bassong	nationality	Switzerland	x
Sébastien_Bassong	nationality	Austria	x
Trevor_Rabin	nationality	South_Africa	o
Trevor_Rabin	nationality	Russia	x
Trevor_Rabin	nationality	China	x
Trevor_Rabin	nationality	Cameroon	x
Virginia_Woolf	nationality	England	o
Virginia_Woolf	nationality	Austria	x
Virginia_Woolf	nationality	Hungary	x
Virginia_Woolf	nationality	Bosnia_and_Herzegovina	x
Vladimir_Lenin	nationality	Russia	o
Vladimir_Lenin	nationality	Sri_Lanka	x
Vladimir_Lenin	nationality	Scotland	x
Vladimir_Lenin	nationality	Switzerland	x
Walter_Scott	nationality	Scotland	o
Walter_Scott	nationality	England	x
Walter_Scott	nationality	Indonesia	x
Walter_Scott	nationality	Bosnia_and_Herzegovina	x
William_Shakespeare	nationality	England	o
William_Shakespeare	nationality	Sri_Lanka	x
William_Shakespeare	nationality	Germany	x
William_Shakespeare	nationality	France	x
Adam_Sandler	profession	Comedian	o
Adam_Sandler	profession	Prophet	x
Adam_Sandler	profession	Spokesperson	x
Adam_Sandler	profession	Playwright	x
Adolf_Hitler	profession	Politician	o
Adolf_Hitler	profession	Physicist	x
Adolf_Hitler	profession	Entertainment	x
Adolf_Hitler	profession	Lyricist	x
Adoor_Gopalakrishnan	profession	Screenwriter	o
Adoor_Gopalakrishnan	profession	Peace_movement	x
Adoor_Gopalakrishnan	profession	Tutor	x
Adoor_Gopalakrishnan	profession	Television_director	x
Albert_Einstein	profession	Theoretical_physics	o
Albert_Einstein	profession	Keyboardist	x
Albert_Einstein	profession	Psychoanalysis	x
Albert_Einstein	profession	Bassist	x
Aleksander_Kwaśniewski	profession	Politician	o
Aleksander_Kwaśniewski	profession	Officer_(armed_forces)	x
Aleksander_Kwaśniewski	profession	Musician	x
Aleksander_Kwaśniewski	profession	Scientist	x
Alfred_Hitchcock	profession	Film_producer	o
Alfred_Hitchcock	profession	Lyricist	x
Alfred_Hitchcock	profession	Biologist	x
Alfred_Hitchcock	profession	Bodybuilding	x
Aristotle	profession	Philosopher	o
Aristotle	profession	Commentator	x
Aristotle	profession	Friar	x
Aristotle	profession	Philanthropy	x
Arnold_Schwarzenegger	profession	Politician	o
Arnold_Schwarzenegger	profession	Artist	x
Arnold_Schwarzenegger	profession	Film_director	x
Arnold_Schwarzenegger	profession	Media_proprietor	x
Augustus	profession	Roman_emperor	o
Augustus	profession	Voice_acting	x
Augustus	profession	Jazz_piano	x
Augustus	profession	Philanthropy	x
Barack_Obama	profession	Politician	o
Barack_Obama	profession	Preacher	x
Barack_Obama	profession	Roman_emperor	x
Barack_Obama	profession	Officer_(armed_forces)	x
Ben_Stein	profession	Actor	o
Ben_Stein	profession	Public_speaking	x
Ben_Stein	profession	Bodybuilding	x
Ben_Stein	profession	Soldier	x
Bertolt_Brecht	profession	Theatre_director	o
Bertolt_Brecht	profession	Commentator	x
Bertolt_Brecht	profession	Invention	x
Bertolt_Brecht	profession	Farmer	x
Billy_Crystal	profession	Comedian	o
Billy_Crystal	profession	Record_producer	x
Billy_Crystal	profession	Singer-songwriter	x
Billy_Crystal	profession	List_of_essayists	x
Billy_Graham	profession	Preacher	o
Billy_Graham	profession	Psychiatrist	x
Billy_Graham	profession	Television_director	x
Billy_Graham	profession	Teacher	x
Billy_Joel	profession	Singer-songwriter	o
Billy_Joel	profession	Spokesperson	x
Billy_Joel	profession	Auto_racing	x
Billy_Joel	profession	Theatrical_producer	x
Blaise_Pascal	profession	Physicist	o
Blaise_Pascal	profession	Presenter	x
Blaise_Pascal	profession	Activism	x
Blaise_Pascal	profession	Biologist	x
Bob_Dylan	profession	Singer-songwriter	o
Bob_Dylan	profession	Botany	x
Bob_Dylan	profession	Violin	x
Bob_Dylan	profession	Lawyer	x
Brian_McKnight	profession	Singer-songwriter	o
Brian_McKnight	profession	Activism	x
Brian_McKnight	profession	List_of_talk_show_hosts	x
Brian_McKnight	profession	Auto_racing	x
Bryan_Adams	profession	Singer-songwriter	o
Bryan_Adams	profession	Economist	x
Bryan_Adams	profession	Soldier	x
Bryan_Adams	profession	Organist	x
Carl_Linnaeus	profession	Botany	o
Carl_Linnaeus	profession	Theatrical_producer	x
Carl_Linnaeus	profession	Dance	x
Carl_Linnaeus	profession	List_of_essayists	x
Cat_Stevens	profession	Singer-songwriter	o
Cat_Stevens	profession	Drummer	x
Cat_Stevens	profession	Tutor	x
Cat_Stevens	profession	Comedian	x
Chicane_(musician)	profession	Songwriter	o
Chicane_(musician)	profession	Film_editing	x
Dave_Navarro	profession	Guitarist	o
Dave_Navarro	profession	Sailor	x
Dave_Navarro	profession	Showgirl	x
Dave_Navarro	profession	Rapping	x
David_Essex	profession	Singer-songwriter	o
David_Essex	profession	Surveyor	x
David_Essex	profession	Psychiatrist	x
David_Essex	profession	Entrepreneurship	x
Don_DeLillo	profession	Novelist	o
Don_DeLillo	profession	Writer	x
Don_DeLillo	profession	Merchant	x
Don_DeLillo	profession	Psychoanalysis	x
Dr._Dre	profession	Rapping	o
Dr._Dre	profession	Writer	x
Dr._Dre	profession	Dance	x
Dr._Dre	profession	Botany	x
Duke_Ellington	profession	Pianist	o
Duke_Ellington	profession	Economist	x
Duke_Ellington	profession	Singing	x
Duke_Ellington	profession	Fashion_design	x
Edward_R._Murrow	profession	Journalist	o
Edward_R._Murrow	profession	Musician	x
Edward_R._Murrow	profession	Keyboardist	x
Edward_R._Murrow	profession	Harpsichordist	x
Ellen_Page	profession	Actor	o
Ellen_Page	profession	Orchestration	x
Ellen_Page	profession	Teacher	x
Ellen_Page	profession	Presenter	x
Ewan_McGregor	profession	Actor	o
Ewan_McGregor	profession	Violin	x
Ewan_McGregor	profession	Peace_movement	x
Ewan_McGregor	profession	Photographer	x
Fats_Waller	profession	Jazz_piano	o
Fats_Waller	profession	Peace_movement	x
Fats_Waller	profession	Entertainment	x
Fats_Waller	profession	Theatre_director	x
Fernandel	profession	Actor	o
Fernandel	profession	Jazz_piano	x
Fernandel	profession	Psychoanalysis	x
Fernandel	profession	Model	x
Francis_of_Assisi	profession	Preacher	o
Francis_of_Assisi	profession	Actor	x
Francis_of_Assisi	profession	Scientist	x
Francis_of_Assisi	profession	Choreography	x
Frank_Zappa	profession	Songwriter	o
Frank_Zappa	profession	Entrepreneurship	x
Frank_Zappa	profession	Disc_jockey	x
Frank_Zappa	profession	Activism	x
Gabrielle_Giffords	profession	Politician	o
Gabrielle_Giffords	profession	List_of_humorists	x
Gabrielle_Giffords	profession	Record_producer	x
Gabrielle_Giffords	profession	Showgirl	x
George_C._Scott	profession	Actor	o
George_C._Scott	profession	Spokesperson	x
George_C._Scott	profession	Bodybuilding	x
George_C._Scott	profession	Television_producer	x
George_H._W._Bush	profession	Politician	o
George_H._W._Bush	profession	Biologist	x
George_H._W._Bush	profession	List_of_talk_show_hosts	x
George_H._W._Bush	profession	Physicist	x
George_W._Bush	profession	Politician	o
George_W._Bush	profession	Auto_racing	x
George_W._Bush	profession	Record_producer	x
George_W._Bush	profession	Peace_movement	x
George_Washington	profession	Politician	o
George_Washington	profession	Libretto	x
George_Washington	profession	Evangelist	x
George_Washington	profession	List_of_essayists	x
Guru_Dutt	profession	Film_producer	o
Guru_Dutt	profession	Libretto	x
Guru_Dutt	profession	Spokesperson	x
Guru_Dutt	profession	Philanthropy	x
Harold_Pinter	profession	Playwright	o
Harold_Pinter	profession	Organist	x
Harold_Pinter	profession	Photographer	x
Harold_Pinter	profession	Comedian	x
Hilary_Putnam	profession	Philosopher	o
Hilary_Putnam	profession	Sailor	x
Hilary_Putnam	profession	Theatre_director	x
Hilary_Putnam	profession	Lyricist	x
Isaac_Hayes	profession	Singer-songwriter	o
Isaac_Hayes	profession	Audio_engineer	x
Isaac_Hayes	profession	Presenter	x
Isaac_Hayes	profession	Pastor	x
J._D._Salinger	profession	Novelist	o
J._D._Salinger	profession	Auto_racing	x
J._D._Salinger	profession	Spokesperson	x
J._D._Salinger	profession	Scientist	x
Jack_Endino	profession	Record_producer	o
Jack_Endino	profession	Politician	x
Jack_Endino	profession	Financial_adviser	x
Jack_Endino	profession	Film_producer	x
Jared_Kushner	profession	Businessperson	o
Jared_Kushner	profession	Entrepreneurship	x
Jared_Kushner	profession	Pianist	x
Jared_Kushner	profession	Musician	x
Jean_Hersholt	profession	Actor	o
Jean_Hersholt	profession	Mathematician	x
Jean_Hersholt	profession	Investor	x
Jean_Hersholt	profession	Psychologist	x
Johann_Sebastian_Bach	profession	Composer	o
Johann_Sebastian_Bach	profession	Mathematician	x
Johann_Sebastian_Bach	profession	Psychiatrist	x
Johann_Sebastian_Bach	profession	Lawyer	x
John_Elefante	profession	Singer-songwriter	o
John_Elefante	profession	Orchestration	x
John_Elefante	profession	Priest	x
John_Elefante	profession	Preacher	x
John_F._Kennedy	profession	Politician	o
John_F._Kennedy	profession	Sailor	x
John_F._Kennedy	profession	Orchestration	x
John_F._Kennedy	profession	Viola	x
John_Lennon	profession	Singer-songwriter	o
John_Lennon	profession	Poet	x
John_Lennon	profession	Theatre_director	x
John_Lennon	profession	Electronic_music	x
John_Renbourn	profession	Songwriter	o
John_Renbourn	profession	Activism	x
John_Renbourn	profession	Musician	x
John_Renbourn	profession	Physicist	x
Julius_Caesar	profession	Politician	o
Julius_Caesar	profession	Disc_jockey	x
Julius_Caesar	profession	Lyricist	x
Julius_Caesar	profession	List_of_humorists	x
Justin_Timberlake	profession	Singer-songwriter	o
Justin_Timberlake	profession	Playwright	x
Justin_Timberlake	profession	Violin	x
Justin_Timberlake	profession	Psychiatrist	x
K._Balachander	profession	Screenwriter	o
K._Balachander	profession	Surveyor	x
K._Balachander	profession	Biologist	x
K._Balachander	profession	Tutor	x
Kurt_Russell	profession	Actor	o
Kurt_Russell	profession	Biologist	x
Kurt_Russell	profession	Media_proprietor	x
Kurt_Russell	profession	Commentator	x
Kylie_Minogue	profession	Songwriter	o
Kylie_Minogue	profession	Audio_engineer	x
Kylie_Minogue	profession	Artist	x
Kylie_Minogue	profession	Musician	x
Lady_Gaga	profession	Singer-songwriter	o
Lady_Gaga	profession	Bassist	x
Lady_Gaga	profession	Bandleader	x
Lady_Gaga	profession	Politician	x
Lil_Wayne	profession	Rapping	o
Lil_Wayne	profession	Bandleader	x
Lil_Wayne	profession	Broadcaster	x
Lil_Wayne	profession	Writer	x
Lotti_Golden	profession	Singer-songwriter	o
Lotti_Golden	profession	Presenter	x
Lotti_Golden	profession	Philanthropy	x
Ludwig_van_Beethoven	profession	Composer	o
Ludwig_van_Beethoven	profession	Film_director	x
Ludwig_van_Beethoven	profession	Singer-songwriter	x
Ludwig_van_Beethoven	profession	Orchestration	x
Lyndon_B._Johnson	profession	Politician	o
Lyndon_B._Johnson	profession	Lyricist	x
Lyndon_B._Johnson	profession	Pianist	x
Lyndon_B._Johnson	profession	Speechwriter	x
Madonna_(entertainer)	profession	Singer-songwriter	o
Madonna_(entertainer)	profession	Disc_jockey	x
Madonna_(entertainer)	profession	Broadcaster	x
Madonna_(entertainer)	profession	Professor	x
Malcolm_Young	profession	Songwriter	o
Malcolm_Young	profession	Film_director	x
Malcolm_Young	profession	Public_speaking	x
Malcolm_Young	profession	List_of_talk_show_hosts	x
Mao_Zedong	profession	Politician	o
Mao_Zedong	profession	Poet	x
Mao_Zedong	profession	Theatre_director	x
Mao_Zedong	profession	Artist	x
Marvin_Gaye	profession	Singer-songwriter	o
Marvin_Gaye	profession	Musician	x
Marvin_Gaye	profession	Botany	x
Marvin_Gaye	profession	Speechwriter	x
Mavis_Staples	profession	Singing	o
Mavis_Staples	profession	Rapping	x
Mavis_Staples	profession	Media_proprietor	x
Mavis_Staples	profession	Entertainment	x
Mel_Gibson	profession	Actor	o
Mel_Gibson	profession	Keyboardist	x
Mel_Gibson	profession	Drummer	x
Mel_Gibson	profession	Novelist	x
Mervyn_Warren	profession	Pianist	o
Mervyn_Warren	profession	Keyboardist	x
Mervyn_Warren	profession	Bodybuilding	x
Mervyn_Warren	profession	Sailor	x
Michael_Jackson	profession	Singer-songwriter	o
Michael_Jackson	profession	Priest	x
Michael_Jackson	profession	Author	x
Michael_Jackson	profession	Bassist	x
Michelle_Ye	profession	Actor	o
Michelle_Ye	profession	Commentator	x
Michelle_Ye	profession	Bandleader	x
Michelle_Ye	profession	List_of_talk_show_hosts	x
Michelle_Yeoh	profession	Actor	o
Michelle_Yeoh	profession	Television_director	x
Michelle_Yeoh	profession	Songwriter	x
Michelle_Yeoh	profession	Model	x
Missy_Elliott	profession	Singer-songwriter	o
Missy_Elliott	profession	Musician	x
Missy_Elliott	profession	Choreography	x
Missy_Elliott	profession	Electronic_music	x
Molière	profession	Playwright	o
Molière	profession	Philanthropy	x
Molière	profession	Record_producer	x
Molière	profession	Activism	x
Mousse_T.	profession	Disc_jockey	o
Mousse_T.	profession	Entertainment	x
Mousse_T.	profession	Entrepreneurship	x
Muhammad	profession	Prophet	o
Muhammad	profession	Commentator	x
Muhammad	profession	Economist	x
Muhammad	profession	Legal_education	x
Napoleon	profession	Politician	o
Napoleon	profession	List_of_essayists	x
Napoleon	profession	Singer-songwriter	x
Napoleon	profession	Orchestration	x
Neil_Young	profession	Songwriter	o
Neil_Young	profession	Writer	x
Neil_Young	profession	Librarian	x
Neil_Young	profession	Singer-songwriter	x
Nelly	profession	Singer-songwriter	o
Nelly	profession	Author	x
Nelly	profession	Mathematician	x
Nelly	profession	Invention	x
Nichelle_Nichols	profession	Actor	o
Nichelle_Nichols	profession	Spokesperson	x
Nichelle_Nichols	profession	Film_editing	x
Nichelle_Nichols	profession	Lawyer	x
Nick_Clegg	profession	Politician	o
Nick_Clegg	profession	Polymath	x
Nick_Clegg	profession	Philosopher	x
Nick_Clegg	profession	Television_producer	x
Noël_Coward	profession	Playwright	o
Noël_Coward	profession	Audio_engineer	x
Noël_Coward	profession	Broadcaster	x
Noël_Coward	profession	Dance	x
Paul_Gauguin	profession	Artist	o
Paul_Gauguin	profession	Economist	x
Paul_Gauguin	profession	Radio_personality	x
Paul_McCartney	profession	Songwriter	o
Paul_McCartney	profession	Dance	x
Paul_McCartney	profession	Physician	x
Paul_McCartney	profession	Actor	x
Paul_Newman	profession	Film_director	o
Paul_Newman	profession	Lawyer	x
Paul_Newman	profession	Pastor	x
Paul_Newman	profession	List_of_talk_show_hosts	x
Peter_Sellers	profession	Actor	o
Peter_Sellers	profession	Audio_engineer	x
Peter_Sellers	profession	Rapping	x
Peter_Sellers	profession	Neurology	x
Plato	profession	Philosopher	o
Plato	profession	Theoretical_physics	x
Plato	profession	Entrepreneurship	x
Plato	profession	List_of_essayists	x
Pope_John_Paul_II	profession	Priest	o
Pope_John_Paul_II	profession	Investor	x
Pope_John_Paul_II	profession	Entrepreneurship	x
Pope_John_Paul_II	profession	Bassist	x
Raymond_Chandler	profession	Novelist	o
Raymond_Chandler	profession	Fashion_design	x
Raymond_Chandler	profession	Film_producer	x
Raymond_Chandler	profession	Entrepreneurship	x
Richard_Nixon	profession	Politician	o
Richard_Nixon	profession	Philosopher	x
Richard_Nixon	profession	Organist	x
Richard_Nixon	profession	Entrepreneurship	x
Robert_Evans_(producer)	profession	Film_producer	o
Robert_Evans_(producer)	profession	Priest	x
Robert_Evans_(producer)	profession	Spokesperson	x
Robert_Evans_(producer)	profession	Auto_racing	x
Ronald_Reagan	profession	Politician	o
Ronald_Reagan	profession	Singing	x
Ronald_Reagan	profession	Orchestration	x
Ronald_Reagan	profession	Novelist	x
Roy_Rowland_(film_director)	profession	Film_director	o
Roy_Rowland_(film_director)	profession	Preacher	x
Roy_Rowland_(film_director)	profession	Entrepreneurship	x
Roy_Rowland_(film_director)	profession	Disc_jockey	x
Rudy_Wurlitzer	profession	Novelist	o
Rudy_Wurlitzer	profession	Lyricist	x
Rudy_Wurlitzer	profession	Speechwriter	x
Rudy_Wurlitzer	profession	Critic	x
Sam_Lee_(actor)	profession	Actor	o
Sam_Lee_(actor)	profession	Physician	x
Sam_Lee_(actor)	profession	Songwriter	x
Sam_Lee_(actor)	profession	Physicist	x
Samuel_Taylor_Coleridge	profession	Poet	o
Samuel_Taylor_Coleridge	profession	Film_director	x
Samuel_Taylor_Coleridge	profession	Theatre_director	x
Samuel_Taylor_Coleridge	profession	Public_speaking	x
Sean_Connery	profession	Actor	o
Sean_Connery	profession	Farmer	x
Sean_Connery	profession	Entertainment	x
Sean_Connery	profession	Polymath	x
Sigmund_Freud	profession	Psychoanalysis	o
Sigmund_Freud	profession	List_of_talk_show_hosts	x
Sigmund_Freud	profession	Multi-instrumentalist	x
Sigmund_Freud	profession	Poet	x
Slim_Pickens	profession	Actor	o
Slim_Pickens	profession	Auto_racing	x
Slim_Pickens	profession	Theoretical_physics	x
Slim_Pickens	profession	Preacher	x
Stacy_Keach	profession	Actor	o
Stacy_Keach	profession	Showgirl	x
Stacy_Keach	profession	Rapping	x
Stacy_Keach	profession	Film_director	x
The_Game_(rapper)	profession	Rapping	o
The_Game_(rapper)	profession	Multi-instrumentalist	x
The_Game_(rapper)	profession	Drummer	x
The_Game_(rapper)	profession	Bodybuilding	x
Thomas_Carlyle	profession	Philosopher	o
Thomas_Carlyle	profession	Surveyor	x
Thomas_Carlyle	profession	Journalist	x
Thomas_Carlyle	profession	Spokesperson	x
Timothy_Busfield	profession	Actor	o
Timothy_Busfield	profession	Writer	x
Timothy_Busfield	profession	Spokesperson	x
Timothy_Busfield	profession	Politician	x
Tupac_Shakur	profession	Rapping	o
Tupac_Shakur	profession	Libretto	x
Tupac_Shakur	profession	Writer	x
Tupac_Shakur	profession	Philanthropy	x
Vetrimaaran	profession	Film_director	o
Vetrimaaran	profession	Legal_education	x
Vetrimaaran	profession	Entrepreneurship	x
Vetrimaaran	profession	Animator	x
Walt_Disney	profession	Film_producer	o
Walt_Disney	profession	Theoretical_physics	x
Walt_Disney	profession	Tutor	x
Walt_Disney	profession	Surveyor	x
Wayne_Brady	profession	Actor	o
Wayne_Brady	profession	Film_editing	x
Wayne_Brady	profession	Sailor	x
Wayne_Brady	profession	Psychiatrist	x
William_Shakespeare	profession	Poet	o
William_Shakespeare	profession	Critic	x
William_Shakespeare	profession	Activism	x
William_Shakespeare	profession	Record_producer	x
Wolfgang_Amadeus_Mozart	profession	Composer	o
Wolfgang_Amadeus_Mozart	profession	Artist	x
Wolfgang_Amadeus_Mozart	profession	Librarian	x
Wolfgang_Amadeus_Mozart	profession	Philosopher	x
Yoo_Jae-suk	profession	Comedian	o
Yoo_Jae-suk	profession	Investor	x
Yoo_Jae-suk	profession	Botany	x
Yoo_Jae-suk	profession	Physician	x
Jake_Warga	education	Bachelor_of_Science	o
Christopher_Soghoian	education	Bachelor_of_Science	o
Joseph_Veverka	education	Bachelor_of_Science	o
Paul_Maritz	education	Bachelor_of_Science	o
William_Shunn	education	Bachelor_of_Science	o
Christopher_Cassidy	education	Bachelor_of_Science	o
William_Haskell_Alsup	education	Bachelor_of_Science	o
Trevor_Gardner	education	Bachelor_of_Science	o
Louise_Fili	education	Bachelor_of_Science	o
Suzanne_Anton	education	Bachelor_of_Science	o
Petr_Beckmann	education	Bachelor_of_Science	o
John_Gruber	education	Bachelor_of_Science	o
John_Canny	education	Bachelor_of_Science	o
Michael_Fourman	education	Bachelor_of_Science	o
Russell_L._Rogers	education	Bachelor_of_Science	o
Ramu_Yalamanchi	education	Bachelor_of_Science	o
Tom_Tribone	education	Bachelor_of_Science	o
Ian_Gatley	education	Bachelor_of_Science	o
Timothy_P._Green	education	Bachelor_of_Science	o
Sadhu_Ram_Sharma	education	Bachelor_of_Science	o
Ronald_D._Castille	education	Bachelor_of_Science	o
Pierre_J._Thuot	education	Bachelor_of_Science	o
Guido_Calabresi	education	Bachelor_of_Science	o
Michael_A._Wartell	education	Bachelor_of_Science	o
Hinton_Mitchem	education	Bachelor_of_Science	o
John_Johnston_O'Neill	education	Bachelor_of_Science	o
George_Piranian	education	Bachelor_of_Science	o
Munir_Ahmad_Khan	education	Bachelor_of_Science	o
Nicholas_Metropolis	education	Bachelor_of_Science	o
Charles_F._Conner	education	Bachelor_of_Science	o
Mark_S._Wrighton	education	Bachelor_of_Science	o
Steven_J._Dick	education	Bachelor_of_Science	o
